+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 147
Ac02g001035 944.00 Sb07g132300 1323.00 1
Ac02g001042 937.00 Sb07g132500 1325.00 -1
Ac02g001045 934.00 Sb07g132600 1326.00 -1
Ac02g001047 932.00 Sb07g132700 1327.00 1
Ac02g001050 929.00 Sb07g132900 1329.00 1
Ac02g001051 928.00 Sb07g133000 1330.00 1
Ac02g001052 927.00 Sb07g133400 1334.00 1
Ac02g001053 926.00 Sb07g133600 1336.00 1
Ac02g001056 923.00 Sb07g134000 1340.00 1
Ac02g001057 922.00 Sb07g134100 1341.00 1
Ac02g001061 918.00 Sb07g134700 1347.00 -1
Ac02g001062 917.00 Sb07g134800 1348.00 1
Ac02g001063 916.00 Sb07g134900 1349.00 -1
Ac02g001069 909.00 Sb07g135300 1353.00 1
Ac02g001072 907.00 Sb07g135800 1358.00 1
Ac02g001074 905.00 Sb07g135900 1359.00 1
Ac02g001077 902.00 Sb07g136200 1362.00 -1
Ac02g001084 895.00 Sb07g136500 1365.00 1
Ac02g001086 893.00 Sb07g136700 1367.00 1
Ac02g001088 891.00 Sb07g136800 1368.00 -1
Ac02g001089 890.00 Sb07g136900 1369.00 -1
Ac02g001094 885.00 Sb07g137300 1373.00 -1
Ac02g001096 882.00 Sb07g137400 1374.00 1
Ac02g001100 879.00 Sb07g137700 1377.00 1
Ac02g001101 878.00 Sb07g137800 1378.00 1
Ac02g001108 871.00 Sb07g138300 1383.00 -1
Ac02g001109 870.00 Sb07g138600 1386.00 -1
Ac02g001110 868.00 Sb07g138700 1387.00 1
Ac02g001113 866.00 Sb07g138900 1389.00 -1
Ac02g001118 861.00 Sb07g139300 1393.00 -1
Ac02g001161 819.00 Sb07g142900 1429.00 -1
Ac02g001211 769.00 Sb07g143400 1434.00 -1
>LOCALE p-value : 0.00

the 4th path length 34
Ac02g016904 223.00 Sb07g139700 1397.00 -1
Ac02g016905 222.00 Sb07g139900 1399.00 -1
Ac02g016911 216.00 Sb07g140200 1402.00 -1
Ac02g016920 207.00 Sb07g140500 1405.00 1
Ac02g016923 204.00 Sb07g140600 1406.00 1
Ac02g016925 202.00 Sb07g140700 1407.00 -1
Ac02g016929 198.00 Sb07g140800 1408.00 1
Ac02g016932 195.00 Sb07g140900 1409.00 -1
Ac02g016934 193.00 Sb07g141100 1411.00 -1
Ac02g016935 192.00 Sb07g141200 1412.00 1
Ac02g016937 190.00 Sb07g141500 1415.00 -1
Ac02g016947 181.00 Sb07g142100 1421.00 1
Ac02g012068 175.00 Sb07g142200 1422.00 1
Ac02g012077 166.00 Sb07g142300 1423.00 1
Ac02g012078 165.00 Sb07g142500 1425.00 -1
Ac02g012079 164.00 Sb07g142600 1426.00 -1
Ac02g012088 156.00 Sb07g142700 1427.00 -1
Ac02g012092 152.00 Sb07g142900 1429.00 -1
Ac02g012097 147.00 Sb07g143400 1434.00 -1
Ac02g012104 140.00 Sb07g144000 1440.00 -1
Ac02g012107 137.00 Sb07g144300 1443.00 1
Ac02g012118 126.00 Sb07g144700 1447.00 1
Ac02g012119 125.00 Sb07g144900 1449.00 -1
Ac02g012120 124.00 Sb07g145100 1451.00 1
Ac02g012124 120.00 Sb07g145200 1452.00 1
Ac02g012125 119.00 Sb07g145500 1455.00 -1
Ac02g012147 98.00 Sb07g146200 1462.00 -1
Ac02g012153 92.00 Sb07g146700 1467.00 1
Ac02g012155 90.00 Sb07g146900 1469.00 -1
Ac02g012156 89.00 Sb07g147200 1472.00 -1
Ac02g012157 88.00 Sb07g147300 1473.00 -1
Ac02g012171 77.00 Sb07g147700 1477.00 -1
Ac02g012175 73.00 Sb07g148000 1480.00 -1
Ac02g012222 28.00 Sb07g148400 1484.00 1
>LOCALE p-value : 0.00

the 5th path length 14
Ac02g001218 763.00 Sb07g224800 2248.00 1
Ac02g001227 754.00 Sb07g225400 2254.00 1
Ac02g001230 751.00 Sb07g225500 2255.00 1
Ac02g001232 750.00 Sb07g225600 2256.00 1
Ac02g001233 748.00 Sb07g225700 2257.00 -1
Ac02g001238 743.00 Sb07g225800 2258.00 1
Ac02g001239 742.00 Sb07g226000 2260.00 1
Ac02g001240 741.00 Sb07g226100 2261.00 -1
Ac02g001245 736.00 Sb07g227000 2270.00 -1
Ac02g001248 733.00 Sb07g227100 2271.00 -1
Ac02g001249 732.00 Sb07g227300 2273.00 1
Ac02g001251 730.00 Sb07g227500 2275.00 1
Ac02g001252 729.00 Sb07g227700 2277.00 1
Ac02g001258 724.00 Sb07g227700 2277.00 1
>LOCALE p-value : 0.00

the 6th path length 13
Ac02g012186 62.00 Sb07g200500 2005.00 1
Ac02g012189 59.00 Sb07g200600 2006.00 1
Ac02g012194 54.00 Sb07g200900 2009.00 1
Ac02g012202 46.00 Sb07g201500 2015.00 1
Ac02g012210 38.00 Sb07g201800 2018.00 -1
Ac02g012218 32.00 Sb07g201900 2019.00 -1
Ac02g012219 31.00 Sb07g202000 2020.00 -1
Ac02g012220 30.00 Sb07g202600 2026.00 -1
Ac02g012222 28.00 Sb07g202700 2027.00 1
Ac02g012232 18.00 Sb07g203900 2039.00 -1
Ac02g012238 13.00 Sb07g204900 2049.00 1
Ac02g012240 10.00 Sb07g205000 2050.00 1
Ac02g012246 4.00 Sb07g205500 2055.00 1
>LOCALE p-value : 0.00

the 7th path length 11
Ac02g001126 853.00 Sb07g056300 563.00 -1
Ac02g001140 840.00 Sb07g056800 568.00 1
Ac02g001157 823.00 Sb07g058300 583.00 1
Ac02g001159 821.00 Sb07g059200 592.00 -1
Ac02g001160 820.00 Sb07g059500 595.00 1
Ac02g001161 819.00 Sb07g059600 596.00 -1
Ac02g001162 818.00 Sb07g059700 597.00 -1
Ac02g001163 817.00 Sb07g059900 599.00 1
Ac02g001165 815.00 Sb07g060600 606.00 1
Ac02g001167 813.00 Sb07g061100 611.00 1
Ac02g001218 763.00 Sb07g061800 618.00 1
>LOCALE p-value : 0.00

the 8th path length 10
Ac02g001175 805.00 Sb07g123200 1232.00 -1
Ac02g001176 804.00 Sb07g123400 1234.00 -1
Ac02g001178 802.00 Sb07g123600 1236.00 -1
Ac02g001189 791.00 Sb07g123900 1239.00 -1
Ac02g001190 790.00 Sb07g124100 1241.00 -1
Ac02g001192 788.00 Sb07g124200 1242.00 -1
Ac02g001197 783.00 Sb07g124400 1244.00 -1
Ac02g001198 782.00 Sb07g124500 1245.00 1
Ac02g001220 761.00 Sb07g125000 1250.00 1
Ac02g001268 714.00 Sb07g125100 1251.00 1
>LOCALE p-value : 0.00

the 9th path length 7
>LOCALE p-value : 0.00
overlap with block 2+1th

the 10th path length 5
Ac02g012110 134.00 Sb07g090600 906.00 1
Ac02g012112 132.00 Sb07g090900 909.00 -1
Ac02g012114 130.00 Sb07g091400 914.00 -1
Ac02g012129 115.00 Sb07g092300 923.00 1
Ac02g012175 73.00 Sb07g094300 943.00 -1
>LOCALE p-value : 0.00

the 11th path length 5
Ac02g020509 476.00 Sb07g081100 811.00 -1
Ac02g020508 475.00 Sb07g081900 819.00 -1
Ac02g020502 470.00 Sb07g086900 869.00 -1
Ac02g020501 469.00 Sb07g088800 888.00 -1
Ac02g023705 427.00 Sb07g090600 906.00 1
>LOCALE p-value : 0.00

the 12th path length 4
>LOCALE p-value : 0.02
overlap with block 0+1th

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 48
Ac02g018978 504.00 Sb10g073600 736.00 1
Ac02g018994 520.00 Sb10g074300 743.00 -1
Ac02g018995 521.00 Sb10g074600 746.00 -1
Ac02g019011 535.00 Sb10g076600 766.00 -1
Ac02g019023 546.00 Sb10g076700 767.00 1
Ac02g023274 557.00 Sb10g077000 770.00 -1
Ac02g023268 563.00 Sb10g077200 772.00 1
Ac02g020622 579.00 Sb10g077600 776.00 1
Ac02g020623 580.00 Sb10g077700 777.00 1
Ac02g020634 591.00 Sb10g078400 784.00 1
Ac02g001366 616.00 Sb10g078700 787.00 -1
Ac02g001349 633.00 Sb10g079300 793.00 1
Ac02g001346 636.00 Sb10g079800 798.00 1
Ac02g001345 637.00 Sb10g080200 802.00 1
Ac02g001340 642.00 Sb10g080800 808.00 -1
Ac02g001335 647.00 Sb10g080900 809.00 1
Ac02g001326 656.00 Sb10g081800 818.00 1
Ac02g001315 666.00 Sb10g082300 823.00 -1
Ac02g001307 675.00 Sb10g082600 826.00 1
Ac02g001297 685.00 Sb10g083400 834.00 1
Ac02g001291 691.00 Sb10g083500 835.00 -1
Ac02g001282 700.00 Sb10g085100 851.00 1
Ac02g001267 715.00 Sb10g086000 860.00 1
Ac02g001264 718.00 Sb10g086200 862.00 1
Ac02g001256 726.00 Sb10g086400 864.00 -1
Ac02g001249 732.00 Sb10g086800 868.00 1
Ac02g001236 745.00 Sb10g087700 877.00 -1
Ac02g001234 747.00 Sb10g088000 880.00 1
Ac02g001228 753.00 Sb10g088400 884.00 -1
Ac02g001227 754.00 Sb10g088500 885.00 1
Ac02g001192 788.00 Sb10g089600 896.00 -1
Ac02g001190 790.00 Sb10g089700 897.00 -1
Ac02g001186 794.00 Sb10g089800 898.00 -1
Ac02g001185 795.00 Sb10g089900 899.00 -1
Ac02g001169 811.00 Sb10g090900 909.00 1
Ac02g001168 812.00 Sb10g091000 910.00 -1
Ac02g001140 840.00 Sb10g091600 916.00 1
Ac02g001133 847.00 Sb10g091700 917.00 1
Ac02g001130 850.00 Sb10g091900 919.00 -1
Ac02g001122 857.00 Sb10g092400 924.00 -1
Ac02g001111 869.00 Sb10g092500 925.00 -1
Ac02g001106 873.00 Sb10g092600 926.00 -1
Ac02g001103 876.00 Sb10g092700 927.00 1
Ac02g001099 880.00 Sb10g093100 931.00 1
Ac02g001098 881.00 Sb10g093200 932.00 -1
Ac02g001095 884.00 Sb10g093500 935.00 1
Ac02g001079 900.00 Sb10g094900 949.00 -1
Ac02g001078 901.00 Sb10g095000 950.00 1
>LOCALE p-value : 0.00

the 2th path length 33
Ac02g022383 300.00 Sb10g058900 589.00 1
Ac02g025857 270.00 Sb10g060600 606.00 1
Ac02g023849 254.00 Sb10g061800 618.00 1
Ac02g023859 247.00 Sb10g061900 619.00 1
Ac02g023861 245.00 Sb10g062300 623.00 1
Ac02g016890 236.00 Sb10g063200 632.00 1
Ac02g016899 227.00 Sb10g063800 638.00 1
Ac02g016902 225.00 Sb10g063900 639.00 -1
Ac02g016905 222.00 Sb10g064000 640.00 -1
Ac02g016908 219.00 Sb10g064700 647.00 -1
Ac02g016918 209.00 Sb10g065200 652.00 1
Ac02g016919 208.00 Sb10g065300 653.00 1
Ac02g016928 199.00 Sb10g065500 655.00 1
Ac02g016935 192.00 Sb10g066000 660.00 1
Ac02g016939 188.00 Sb10g066100 661.00 1
Ac02g016941 187.00 Sb10g066200 662.00 1
Ac02g016947 181.00 Sb10g066700 667.00 1
Ac02g016948 180.00 Sb10g066800 668.00 1
Ac02g012083 160.00 Sb10g067500 675.00 1
Ac02g012084 159.00 Sb10g067700 677.00 1
Ac02g012104 140.00 Sb10g068100 681.00 -1
Ac02g012109 135.00 Sb10g068500 685.00 -1
Ac02g012117 127.00 Sb10g068600 686.00 1
Ac02g012121 123.00 Sb10g069500 695.00 -1
Ac02g012122 122.00 Sb10g069600 696.00 -1
Ac02g012123 121.00 Sb10g070100 701.00 1
Ac02g012126 116.00 Sb10g070200 702.00 -1
Ac02g012140 105.00 Sb10g070800 708.00 1
Ac02g012146 99.00 Sb10g071200 712.00 1
Ac02g012149 96.00 Sb10g071300 713.00 -1
Ac02g012157 88.00 Sb10g071700 717.00 -1
Ac02g012175 73.00 Sb10g072700 727.00 -1
Ac02g012227 24.00 Sb10g073600 736.00 -1
>LOCALE p-value : 0.00

the 3th path length 29
Ac02g000951 1026.00 Sb10g112700 1127.00 -1
Ac02g000941 1036.00 Sb10g113800 1138.00 -1
Ac02g000925 1052.00 Sb10g115700 1157.00 -1
Ac02g000911 1066.00 Sb10g116400 1164.00 1
Ac02g000907 1070.00 Sb10g116900 1169.00 -1
Ac02g000905 1072.00 Sb10g118200 1182.00 -1
Ac02g000903 1074.00 Sb10g118300 1183.00 -1
Ac02g000890 1086.00 Sb10g119200 1192.00 -1
Ac02g000886 1090.00 Sb10g121000 1210.00 -1
Ac02g000885 1091.00 Sb10g121300 1213.00 1
Ac02g000882 1094.00 Sb10g122000 1220.00 1
Ac02g000881 1095.00 Sb10g122100 1221.00 -1
Ac02g000870 1107.00 Sb10g125000 1250.00 -1
Ac02g000850 1125.00 Sb10g125500 1255.00 -1
Ac02g000846 1128.00 Sb10g125700 1257.00 1
Ac02g000842 1133.00 Sb10g126000 1260.00 1
Ac02g000833 1142.00 Sb10g126100 1261.00 -1
Ac02g000819 1156.00 Sb10g126400 1264.00 1
Ac02g000817 1158.00 Sb10g128000 1280.00 1
Ac02g000814 1161.00 Sb10g130100 1301.00 -1
Ac02g000812 1163.00 Sb10g130200 1302.00 -1
Ac02g000809 1165.00 Sb10g130300 1303.00 1
Ac02g000807 1168.00 Sb10g131300 1313.00 1
Ac02g000792 1183.00 Sb10g131600 1316.00 -1
Ac02g000759 1215.00 Sb10g132300 1323.00 1
Ac02g000758 1217.00 Sb10g132400 1324.00 -1
Ac02g000737 1238.00 Sb10g133500 1335.00 -1
Ac02g000731 1244.00 Sb10g134000 1340.00 1
Ac02g000720 1255.00 Sb10g138300 1383.00 1
>LOCALE p-value : 0.00

the 4th path length 29
Ac02g000908 1069.00 Sb10g093300 933.00 -1
Ac02g000955 1022.00 Sb10g095600 956.00 1
Ac02g000961 1016.00 Sb10g095800 958.00 -1
Ac02g000966 1011.00 Sb10g096500 965.00 1
Ac02g000967 1010.00 Sb10g096700 967.00 1
Ac02g000973 1004.00 Sb10g097400 974.00 -1
Ac02g000975 1002.00 Sb10g097500 975.00 1
Ac02g000981 997.00 Sb10g098200 982.00 1
Ac02g000984 994.00 Sb10g099000 990.00 -1
Ac02g000988 990.00 Sb10g099800 998.00 -1
Ac02g000991 987.00 Sb10g100500 1005.00 -1
Ac02g000994 984.00 Sb10g100700 1007.00 -1
Ac02g000995 983.00 Sb10g100800 1008.00 1
Ac02g000996 982.00 Sb10g101100 1011.00 -1
Ac02g000997 981.00 Sb10g101300 1013.00 -1
Ac02g001000 979.00 Sb10g101400 1014.00 -1
Ac02g001003 975.00 Sb10g101600 1016.00 1
Ac02g001005 973.00 Sb10g101800 1018.00 -1
Ac02g001010 968.00 Sb10g101900 1019.00 1
Ac02g001027 952.00 Sb10g103500 1035.00 1
Ac02g001037 942.00 Sb10g104400 1044.00 1
Ac02g001039 940.00 Sb10g105800 1058.00 -1
Ac02g001043 936.00 Sb10g106500 1065.00 -1
Ac02g001051 928.00 Sb10g107000 1070.00 1
Ac02g001052 927.00 Sb10g107100 1071.00 1
Ac02g001054 925.00 Sb10g108900 1089.00 -1
Ac02g001057 922.00 Sb10g109500 1095.00 1
Ac02g001064 915.00 Sb10g110100 1101.00 1
Ac02g001111 869.00 Sb10g111200 1112.00 -1
>LOCALE p-value : 0.00

the 5th path length 11
Ac02g012177 71.00 Sb10g248300 2483.00 1
Ac02g012189 59.00 Sb10g249100 2491.00 1
Ac02g012192 56.00 Sb10g249300 2493.00 1
Ac02g012215 35.00 Sb10g251200 2512.00 1
Ac02g012221 29.00 Sb10g251300 2513.00 1
Ac02g012224 26.00 Sb10g251600 2516.00 1
Ac02g012229 21.00 Sb10g252600 2526.00 1
Ac02g012232 18.00 Sb10g252900 2529.00 -1
Ac02g012233 17.00 Sb10g253200 2532.00 -1
Ac02g012234 16.00 Sb10g253300 2533.00 -1
Ac02g012249 1.00 Sb10g255400 2554.00 -1
>LOCALE p-value : 0.00

the 6th path length 10
Ac02g000895 1081.00 Sb10g185400 1854.00 -1
Ac02g000874 1102.00 Sb10g188200 1882.00 1
Ac02g000861 1115.00 Sb10g188500 1885.00 1
Ac02g000817 1158.00 Sb10g189700 1897.00 1
Ac02g000791 1184.00 Sb10g190400 1904.00 1
Ac02g000783 1192.00 Sb10g190600 1906.00 1
Ac02g000740 1235.00 Sb10g190900 1909.00 1
Ac02g000733 1242.00 Sb10g194700 1947.00 1
Ac02g000730 1245.00 Sb10g195100 1951.00 -1
Ac02g000723 1252.00 Sb10g196500 1965.00 1
>LOCALE p-value : 0.00

the 7th path length 9
Ac02g027079 400.00 Sb10g233700 2337.00 -1
Ac02g027087 406.00 Sb10g238100 2381.00 1
Ac02g025581 414.00 Sb10g240800 2408.00 1
Ac02g024800 420.00 Sb10g241300 2413.00 -1
Ac02g020478 451.00 Sb10g245400 2454.00 1
Ac02g020482 453.00 Sb10g245500 2455.00 -1
Ac02g020502 470.00 Sb10g246000 2460.00 -1
Ac02g020915 490.00 Sb10g247200 2472.00 1
Ac02g020916 491.00 Sb10g247300 2473.00 1
>LOCALE p-value : 0.00

the 8th path length 9
Ac02g025857 270.00 Sb10g205500 2055.00 1
Ac02g023857 249.00 Sb10g206800 2068.00 1
Ac02g016892 229.00 Sb10g207500 2075.00 1
Ac02g016930 197.00 Sb10g209100 2091.00 1
Ac02g016945 183.00 Sb10g210500 2105.00 1
Ac02g012099 145.00 Sb10g212600 2126.00 -1
Ac02g012106 138.00 Sb10g213400 2134.00 -1
Ac02g012119 125.00 Sb10g213700 2137.00 -1
Ac02g012161 84.00 Sb10g213800 2138.00 1
>LOCALE p-value : 0.00

the 9th path length 7
Ac02g027042 444.00 Sb10g237700 2377.00 -1
Ac02g027087 406.00 Sb10g238100 2381.00 1
Ac02g021005 372.00 Sb10g239400 2394.00 -1
Ac02g022669 351.00 Sb10g243000 2430.00 -1
Ac02g022754 333.00 Sb10g245200 2452.00 -1
Ac02g022389 297.00 Sb10g248900 2489.00 -1
Ac02g023859 247.00 Sb10g249000 2490.00 1
>LOCALE p-value : 0.00

the 10th path length 6
Ac02g023706 428.00 Sb10g214700 2147.00 -1
Ac02g025878 408.00 Sb10g215000 2150.00 1
Ac02g024544 396.00 Sb10g215100 2151.00 1
Ac02g022669 351.00 Sb10g219600 2196.00 -1
Ac02g025252 312.00 Sb10g223200 2232.00 1
Ac02g025854 268.00 Sb10g224400 2244.00 1
>LOCALE p-value : 0.00

the 11th path length 5
>LOCALE p-value : 0.00
overlap with block 2+1th

the 12th path length 4
>LOCALE p-value : 0.00
overlap with block 1+1th

the 13th path length 4
>LOCALE p-value : 0.00
overlap with block 1+1th

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 5
Ac03g026941 365.00 Sb08g018100 181.00 1
Ac03g024689 325.00 Sb08g022800 228.00 1
Ac03g021567 309.00 Sb08g024400 244.00 1
Ac03g010480 283.00 Sb08g027000 270.00 -1
Ac03g010438 246.00 Sb08g027400 274.00 -1
>LOCALE p-value : 0.00

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 109
Ac17g016673 5.00 Sb08g033900 339.00 -1
Ac17g016675 7.00 Sb08g034000 340.00 -1
Ac17g016678 10.00 Sb08g034200 342.00 1
Ac17g016679 11.00 Sb08g034300 343.00 1
Ac17g016693 24.00 Sb08g035300 353.00 1
Ac17g016702 31.00 Sb08g035800 358.00 -1
Ac17g016705 34.00 Sb08g035900 359.00 -1
Ac17g016707 36.00 Sb08g036000 360.00 1
Ac17g016713 42.00 Sb08g036300 363.00 -1
Ac17g016714 43.00 Sb08g037000 370.00 1
Ac17g016718 47.00 Sb08g037300 373.00 -1
Ac17g016721 50.00 Sb08g037800 378.00 -1
Ac17g016723 52.00 Sb08g037900 379.00 -1
Ac17g016728 57.00 Sb08g038100 381.00 -1
Ac17g016734 63.00 Sb08g039800 398.00 -1
Ac17g016739 68.00 Sb08g040700 407.00 -1
Ac17g016742 71.00 Sb08g040800 408.00 -1
Ac17g016746 75.00 Sb08g040900 409.00 1
Ac17g016747 76.00 Sb08g041000 410.00 1
Ac17g016748 77.00 Sb08g041100 411.00 -1
Ac17g016754 83.00 Sb08g041700 417.00 1
Ac17g016756 85.00 Sb08g042300 423.00 1
Ac17g016761 90.00 Sb08g042800 428.00 1
Ac17g016764 92.00 Sb08g043500 435.00 -1
Ac17g016765 93.00 Sb08g043600 436.00 -1
Ac17g016776 103.00 Sb08g044000 440.00 1
Ac17g016779 106.00 Sb08g044300 443.00 -1
Ac17g016782 109.00 Sb08g046300 463.00 -1
Ac17g016787 114.00 Sb08g046600 466.00 -1
Ac17g003174 116.00 Sb08g046700 467.00 -1
Ac17g003177 119.00 Sb08g047000 470.00 1
Ac17g003181 123.00 Sb08g047300 473.00 1
Ac17g003183 125.00 Sb08g047600 476.00 1
Ac17g003184 126.00 Sb08g047700 477.00 -1
Ac17g003187 129.00 Sb08g048300 483.00 1
Ac17g003193 135.00 Sb08g049300 493.00 -1
Ac17g003195 137.00 Sb08g050400 504.00 1
Ac17g003196 138.00 Sb08g050600 506.00 -1
Ac17g003202 144.00 Sb08g051100 511.00 -1
Ac17g003217 159.00 Sb08g051200 512.00 1
Ac17g003218 160.00 Sb08g051300 513.00 1
Ac17g003220 162.00 Sb08g051900 519.00 -1
Ac17g003222 164.00 Sb08g052000 520.00 -1
Ac17g003226 168.00 Sb08g053200 532.00 -1
Ac17g003229 171.00 Sb08g053300 533.00 -1
Ac17g003236 177.00 Sb08g053600 536.00 1
Ac17g003238 179.00 Sb08g054000 540.00 1
Ac17g003248 188.00 Sb08g054500 545.00 -1
Ac17g003252 192.00 Sb08g054700 547.00 1
Ac17g003256 196.00 Sb08g055100 551.00 -1
Ac17g003257 197.00 Sb08g055200 552.00 1
Ac17g003259 199.00 Sb08g055500 555.00 -1
Ac17g003262 202.00 Sb08g055800 558.00 1
Ac17g003263 203.00 Sb08g055900 559.00 1
Ac17g003267 207.00 Sb08g056000 560.00 1
Ac17g003272 212.00 Sb08g056900 569.00 1
Ac17g003273 213.00 Sb08g057000 570.00 1
Ac17g003275 215.00 Sb08g057100 571.00 1
Ac17g003277 217.00 Sb08g057500 575.00 1
Ac17g003278 218.00 Sb08g057900 579.00 -1
Ac17g003282 222.00 Sb08g058000 580.00 -1
Ac17g003283 223.00 Sb08g058100 581.00 -1
Ac17g003288 228.00 Sb08g058300 583.00 1
Ac17g003290 230.00 Sb08g058600 586.00 -1
Ac17g003293 233.00 Sb08g059000 590.00 1
Ac17g003296 236.00 Sb08g059900 599.00 1
Ac17g003298 238.00 Sb08g061100 611.00 -1
Ac17g003304 243.00 Sb08g062400 624.00 -1
Ac17g003309 248.00 Sb08g063400 634.00 -1
Ac17g003317 256.00 Sb08g064700 647.00 -1
Ac17g003319 258.00 Sb08g064900 649.00 1
Ac17g003320 259.00 Sb08g066700 667.00 -1
Ac17g003332 271.00 Sb08g067100 671.00 -1
Ac17g003341 280.00 Sb08g068100 681.00 1
Ac17g003343 282.00 Sb08g068200 682.00 1
Ac17g003351 290.00 Sb08g070600 706.00 -1
Ac17g003365 304.00 Sb08g070800 708.00 1
Ac17g003371 310.00 Sb08g071300 713.00 -1
Ac17g003377 314.00 Sb08g072300 723.00 -1
Ac17g003380 317.00 Sb08g072400 724.00 1
Ac17g003381 318.00 Sb08g072500 725.00 -1
Ac17g003396 333.00 Sb08g073100 731.00 1
Ac17g003398 335.00 Sb08g073200 732.00 -1
Ac17g003401 338.00 Sb08g073400 734.00 1
Ac17g003404 341.00 Sb08g073500 735.00 -1
Ac17g003406 343.00 Sb08g073600 736.00 -1
Ac17g003410 344.00 Sb08g074500 745.00 1
Ac17g003420 354.00 Sb08g075200 752.00 1
Ac17g003424 358.00 Sb08g077500 775.00 1
Ac17g003425 359.00 Sb08g077600 776.00 -1
Ac17g003429 363.00 Sb08g078400 784.00 1
Ac17g003434 368.00 Sb08g078600 786.00 1
Ac17g003436 370.00 Sb08g078900 789.00 1
Ac17g003461 395.00 Sb08g080700 807.00 1
Ac17g003464 398.00 Sb08g080900 809.00 1
Ac17g003465 399.00 Sb08g081400 814.00 1
Ac17g003467 401.00 Sb08g082000 820.00 1
Ac17g003470 404.00 Sb08g082200 822.00 1
Ac17g003473 407.00 Sb08g082700 827.00 1
Ac17g003477 411.00 Sb08g082900 829.00 -1
Ac17g003484 418.00 Sb08g083300 833.00 -1
Ac17g003488 422.00 Sb08g083400 834.00 1
Ac17g003489 423.00 Sb08g083500 835.00 -1
Ac17g003494 428.00 Sb08g084600 846.00 1
Ac17g003502 436.00 Sb08g086200 862.00 -1
Ac17g003503 437.00 Sb08g087900 879.00 1
Ac17g003509 443.00 Sb08g088200 882.00 1
Ac17g003539 473.00 Sb08g089900 899.00 -1
Ac17g003548 481.00 Sb08g090900 909.00 -1
>LOCALE p-value : 0.00

the 2th path length 8
>LOCALE p-value : 0.00
overlap with block 0+1th

the 3th path length 4
>LOCALE p-value : 0.01
overlap with block 0+1th

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 16
Ac12g000263 441.00 Sb08g096900 969.00 1
Ac12g000219 485.00 Sb08g098600 986.00 1
Ac12g000182 520.00 Sb08g100000 1000.00 1
Ac12g000169 534.00 Sb08g100300 1003.00 1
Ac12g000167 536.00 Sb08g100400 1004.00 -1
Ac12g000151 551.00 Sb08g100700 1007.00 -1
Ac12g000149 553.00 Sb08g101300 1013.00 1
Ac12g000142 560.00 Sb08g101800 1018.00 1
Ac12g000129 573.00 Sb08g102000 1020.00 -1
Ac12g000123 579.00 Sb08g103400 1034.00 1
Ac12g000112 588.00 Sb08g105500 1055.00 -1
Ac12g000100 600.00 Sb08g107600 1076.00 -1
Ac12g000095 605.00 Sb08g108300 1083.00 1
Ac12g000085 615.00 Sb08g110200 1102.00 1
Ac12g000084 616.00 Sb08g110300 1103.00 -1
Ac12g000071 629.00 Sb08g111500 1115.00 -1
>LOCALE p-value : 0.00

the 2th path length 7
Ac12g000650 61.00 Sb08g118100 1181.00 -1
Ac12g000658 53.00 Sb08g119400 1194.00 -1
Ac12g000660 51.00 Sb08g123300 1233.00 -1
Ac12g000663 48.00 Sb08g123600 1236.00 1
Ac12g000665 46.00 Sb08g124800 1248.00 1
Ac12g000666 45.00 Sb08g125200 1252.00 1
Ac12g000711 2.00 Sb08g126600 1266.00 -1
>LOCALE p-value : 0.00

the 3th path length 6
Ac12g000634 76.00 Sb08g011400 114.00 1
Ac12g000630 80.00 Sb08g012300 123.00 -1
Ac12g000612 98.00 Sb08g014700 147.00 -1
Ac12g000597 113.00 Sb08g017100 171.00 1
Ac12g000595 115.00 Sb08g018000 180.00 1
Ac12g000593 116.00 Sb08g018100 181.00 1
>LOCALE p-value : 0.00

the 4th path length 6
Ac12g000551 158.00 Sb08g002600 26.00 1
Ac12g000555 154.00 Sb08g003700 37.00 1
Ac12g000558 151.00 Sb08g004900 49.00 -1
Ac12g000560 149.00 Sb08g005100 51.00 -1
Ac12g000580 129.00 Sb08g005400 54.00 1
Ac12g000631 79.00 Sb08g005800 58.00 -1
>LOCALE p-value : 0.00

+++++++++++++++++ MAXIMUM GAP LENGTH 50 50
the 1th path length 41
Ac02g001218 763.00 Sb04g303400 3034.00 1
Ac02g001256 726.00 Sb04g305000 3050.00 -1
Ac02g001267 715.00 Sb04g305700 3057.00 1
Ac02g001269 713.00 Sb04g306100 3061.00 -1
Ac02g001270 712.00 Sb04g306200 3062.00 1
Ac02g001273 709.00 Sb04g306400 3064.00 1
Ac02g001283 699.00 Sb04g306700 3067.00 -1
Ac02g001299 683.00 Sb04g307100 3071.00 -1
Ac02g001301 681.00 Sb04g307200 3072.00 1
Ac02g001306 676.00 Sb04g307800 3078.00 1
Ac02g001307 675.00 Sb04g308000 3080.00 1
Ac02g001315 666.00 Sb04g308200 3082.00 -1
